# Table S3 Comprehensive yeast annotation table
# Costa et. al
# See Materials and Methods for additional information on annotation derivation
#
# gene: systematic gene name
# name: common gene name
# secretome: whether gene is a member of the secretome
# srp_dept: whether gene is predicted to be SRP-dependent, SRP-independent, or Internal
# tailanchor: whether this gene is annotated as tailanchor
# mitop2: whether gene is a member of the mitop2 reference set
# chx_dept: whether gene is predicted as CHX-dependent or CHX-independent for ER enrichment
# amino_acid_length: length of gene in amino acids
# hydrophobic_start: position, in amino acids, where the first Phobius-predicted hydrophobic feature begins
# first_hydrophobic_type: whether first Phobius-predicted hydrophobic feature is signal peptide (SP) or transmembrane domain (TMD)
# hydrophobic features: all Phobius-predicted hydrophobic features throughout length of protein
# For a given sequencing experiment:
#	The first portion indicates the protein to which BirA was fused
#	'XmAuxin' indicates X minutes of auxin treatment prior to biotinylation
#	'XmCHX' indicates X minutes of CHX pre-treatment (in addition to biotinylation time)
#	'XmBiotin' indicates X minutes of biotinylation time
#	'input' represents the whole cell ribosome profiling library
#	'pulldown' represents a biotin pulldown ribosome profiling library
#	'cts' refers to the number of sequencing reads that mapped to the gene
#	'rpkm' is reads per kilobase per million, which corrects counts for total sequencing reads in the library and gene length
#	'log2enrich' represents log2(*pulldown_rpkm/*input_rpkm)
#
gene	name	secretome	srp_dept	tailanchor	mitop2	chx_dept	amino_acid_length	hydrophobic_start	first_hydrophobic_type	hydrophobic_features	sec63BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_cts	sec63BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_rpkm	sec63BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_cts	sec63BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_log2enrich	sec63BirA_srp72-AID_15mAuxin_2mCHX_2mBiotin_input_cts	sec63BirA_srp72-AID_15mAuxin_2mCHX_2mBiotin_input_rpkm	sec63BirA_srp72-AID_15mAuxin_2mCHX_2mBiotin_pulldown_cts	sec63BirA_srp72-AID_15mAuxin_2mCHX_2mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_15mAuxin_2mCHX_2mBiotin_log2enrich	sec63BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_cts	sec63BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_rpkm	sec63BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_cts	sec63BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_log2enrich	sec63BirA_srp72-AID_60mAuxin_2mCHX_2mBiotin_input_cts	sec63BirA_srp72-AID_60mAuxin_2mCHX_2mBiotin_input_rpkm	sec63BirA_srp72-AID_60mAuxin_2mCHX_2mBiotin_pulldown_cts	sec63BirA_srp72-AID_60mAuxin_2mCHX_2mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_60mAuxin_2mCHX_2mBiotin_log2enrich	sec63BirA_srp72-AID_0mAuxin_0mCHX_1minBiotin_input_cts	sec63BirA_srp72-AID_0mAuxin_0mCHX_1mBiotin_input_rpkm	sec63BirA_srp72-AID_0mAuxin_0mCHX_1mBiotin_pulldown_cts	sec63BirA_srp72-AID_0mAuxin_0mCHX_1mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_0mAuxin_0mCHX_1mBiotin_log2enrich	sec63BirA_srp72-AID_30mAuxin_0mCHX_1mBiotin_input_cts	sec63BirA_srp72-AID_30mAuxin_0mCHX_1mBiotin_input_rpkm	sec63BirA_srp72-AID_30mAuxin_0mCHX_1mBiotin_pulldown_cts	sec63BirA_srp72-AID_30mAuxin_0mCHX_1mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_30mAuxin_0mCHX_1mBiotin_log2enrich	sec63BirA_srp72-AID_60mAuxin_0mCHX_1mBiotin_input_cts	sec63BirA_srp72-AID_60mAuxin_0mCHX_1mBiotin_input_rpkm	sec63BirA_srp72-AID_60mAuxin_0mCHX_1mBiotin_pulldown_cts	sec63BirA_srp72-AID_60mAuxin_0mCHX_1mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_60mAuxin_0mCHX_1mBiotin_log2enrich	BirAubc6_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_cts	BirAubc6_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_rpkm	BirAubc6_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_cts	BirAubc6_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_rpkm	BirAubc6_srp72-AID_0mAuxin_2mCHX_2mBiotin_log2enrich	BirAubc6_srp72-AID_15mAuxin_2mCHX_2mBiotin_input_cts	BirAubc6_srp72-AID_15mAuxin_2mCHX_2mBiotin_input_rpkm	BirAubc6_srp72-AID_15mAuxin_2mCHX_2mBiotin_pulldown_cts	BirAubc6_srp72-AID_15mAuxin_2mCHX_2mBiotin_pulldown_rpkm	BirAubc6_srp72-AID_15mAuxin_2mCHX_2mBiotin_log2enrich	BirAubc6_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_cts	BirAubc6_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_rpkm	BirAubc6_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_cts	BirAubc6_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_rpkm	BirAubc6_srp72-AID_30mAuxin_2mCHX_2mBiotin_log2enrich	BirAubc6_srp72-AID_60mAuxin_2mCHX_2mBiotin_input_cts	BirAubc6_srp72-AID_60mAuxin_2mCHX_2mBiotin_input_rpkm	BirAubc6_srp72-AID_60mAuxin_2mCHX_2mBiotin_pulldown_cts	BirAubc6_srp72-AID_60mAuxin_2mCHX_2mBiotin_pulldown_rpkm	BirAubc6_srp72-AID_60mAuxin_2mCHX_2mBiotin_log2enrich	tom20BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_cts	tom20BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_rpkm	tom20BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_cts	tom20BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_rpkm	tom20BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_log2enrich	tom20BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_cts	tom20BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_rpkm	tom20BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_cts	tom20BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_rpkm	tom20BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_log2enrich	om45BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_cts	om45BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_rpkm	om45BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_cts	om45BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_rpkm	om45BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_log2enrich	om45BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_cts	om45BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_rpkm	om45BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_cts	om45BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_rpkm	om45BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_log2enrich
YBR039W	ATP3	no	Not secreted	no	yes		311	None	None	None	1990.0	183.14438268	592.0	46.83449445	-1.96733805471	33251.0	310.35595405	8716.0	116.61025528	-1.41222915187	22826.0	237.83248547	6049.0	97.81921469	-1.28175599822	7758.0	240.03747652	2468.0	96.80217764	-1.31014826068	6089.0	294.51060895	7242.0	250.42712566	-0.233928764219	4465.0	272.99433957	3485.0	267.91117377	-0.0271162848323	3845.0	245.34463525	7281.0	227.66252919	-0.107912866635	445.0	134.32718011	520.0	92.66289235	-0.535687632949	3687.0	309.96688907	1370.0	166.77137121	-0.894242463859	3011.0	257.55515233	1128.0	167.60613404	-0.619806451447	2381.0	249.77311317	1252.0	172.96937461	-0.530101564755	10990.0	456.32419436	63268.0	3554.57751046	2.96154704159	9893.0	373.6377617	65525.0	3514.10061917	3.23344332709	16346.0	263.81404166	197275.0	2017.73020625	2.93514002236	7746.0	246.07126443	125063.0	1856.04530071	2.91508382439
YBR040W	FIG1	yes	SRP dependent	no	no		298	20	TMD	TMD	0.0	0.0	22.0	1.81639767		29.0	0.28248637	100.0	1.39625149		30.0	0.32621711	64.0	1.08010179		14.0	0.45206558	0.0	0.0		18.0	0.90859763	48.0	1.73224059		4.0	0.25523269	8.0	0.64183317		10.0	0.66592351	12.0	0.39158486		0.0	0.0	6.0	1.11582961		5.0	0.43868855	11.0	1.39745471		1.0	0.0892696	2.0	0.31013796		1.0	0.1094789	4.0	0.5767253		0.0	0.0	1.0	0.0586338		6.0	0.23649291	0.0	0.0		25.0	0.42108575	81.0	0.86460987		18.0	0.59676046	33.0	0.51111402	
YBR041W	FAT1	yes	SRP dependent	no	no	indept	669	6	TMD	TMD	900.0	38.5050159	4976.0	183.00323751	2.24875087397	8157.0	35.39322233	17215.0	107.06827921	1.59698609941	4862.0	23.54998242	6363.0	47.83400911	1.02231073007	2147.0	30.88130131	2278.0	41.53631486	0.427639676885	1787.0	40.18035721	6808.0	109.44014674	1.4455797747	821.0	23.33509683	802.0	28.66135275	0.296605249258	989.0	29.33666792	1805.0	26.23686875	-0.161109466778	195.0	27.36357078	1404.0	116.3064734	2.08760298617	943.0	36.85429697	1916.0	108.42531897	1.55679694434	623.0	24.77318265	594.0	41.0300008	0.727899956553	607.0	29.60119568	520.0	33.39661894	0.17404660048	1908.0	36.82887433	734.0	19.17053416	-0.941946765879	1551.0	27.23132803	1182.0	29.46855975	0.113909209614	6100.0	45.76679698	6476.0	30.7915928	-0.571764829864	1675.0	24.73617193	4168.0	28.75555215	0.217218287981
YBR042C	CST26	yes	SRP dependent	no	no	indept	397	13	TMD	TMD	328.0	23.64744654	2711.0	168.01324885	2.82881868828	2423.0	17.71653013	5216.0	54.66722004	1.62557994028	2016.0	16.4551472	2116.0	26.80563706	0.703997490259	1082.0	26.22565962	880.0	27.03911832	0.0440690501085	817.0	30.95614758	2927.0	79.28945871	1.35690313417	326.0	15.61419725	298.0	17.94626974	0.200825600684	481.0	24.04336119	835.0	20.45299362	-0.233326574678	71.0	16.78928177	632.0	88.22455346	2.39363970853	292.0	19.23069149	563.0	53.68824523	1.4811956125	282.0	18.89637406	227.0	26.42266075	0.483666323881	353.0	29.0088745	256.0	27.70605767	-0.0662928797386	758.0	24.65556114	359.0	15.80040481	-0.641951566694	647.0	19.1424233	442.0	18.5694617	-0.0438414823405	2628.0	33.22627506	3405.0	27.28211543	-0.284369050121	890.0	22.14844788	1793.0	20.84538408	-0.0874776467597
YBR043C	QDR3	yes	Internal	no	no	indept	689	109	TMD	TMD	105.0	4.36185267	772.0	27.56783098	2.65997281535	832.0	3.50525699	1477.0	8.91951391	1.34744486905	881.0	4.14341503	742.0	5.41608735	0.386430669924	465.0	6.49416617	287.0	5.08116193	-0.353985858495	390.0	8.51453125	1557.0	24.3025938	1.51311128735	151.0	4.16725708	128.0	4.44159731	0.0919804959738	228.0	6.56683699	357.0	5.0386003	-0.382175628025	29.0	3.95132773	269.0	21.63694571		112.0	4.25012161	136.0	7.47275954	0.814136977602	115.0	4.44015871	85.0	5.70086691	0.36057007582	87.0	4.11952091	115.0	7.17139912	0.799778046841	599.0	11.2264848	236.0	5.98490213	-0.907506706171	483.0	8.23400356	214.0	5.18038579	-0.668534531144	1004.0	7.31410672	1335.0	6.16330239	-0.246978101405	311.0	4.45948764	695.0	4.65570765	0.0621225032834
YBR044C	TCM62	no	Not secreted	no	yes		572	None	None	None	135.0	6.7552069	73.0	3.14001231	-1.10522974239	1753.0	8.89614078	359.0	2.61142967	-1.76833976852	1296.0	7.34193818	476.0	4.1851584	-0.810878739849	584.0	9.82441014	330.0	7.0374978	-0.481308224016	323.0	8.49418767	293.0	5.50877239	-0.6247451286	242.0	8.04473801	205.0	8.5685289	0.0910020964606	223.0	7.73658756	429.0	7.29326809	-0.085131938908	33.0	5.41604404	64.0	6.20078742		222.0	10.14751032	107.0	7.08188826	-0.518919821477	218.0	10.1386549	79.0	6.3822272	-0.667734389084	171.0	9.75319174	177.0	13.29543383	0.446984528723	494.0	11.15236854	4351.0	132.90989851	3.57502650645	554.0	11.37619107	3972.0	115.8192539	3.3477856019	1017.0	8.92424996	23253.0	129.31067997	3.85696670157	563.0	9.72425107	15347.0	123.83619032	3.67070204145
YBR045C	GIP1	no	Not secreted	no	no		639	None	None	None	4.0	0.17916784	10.0	0.38503806		132.0	0.59963757	63.0	0.41022262	-0.547683732115	130.0	0.65924105	74.0	0.58241404	-0.178760945508	38.0	0.57223235	15.0	0.28634576		36.0	0.84745569	54.0	0.90881637		17.0	0.50587199	10.0	0.37415157		16.0	0.4968894	31.0	0.47176069		1.0	0.14691408	13.0	1.12747103		12.0	0.49100164	9.0	0.53321575		19.0	0.79099296	6.0	0.43390194		40.0	2.04223546	4.0	0.26895796		102.0	2.06127296	53.0	1.44923657	-0.508242447274	96.0	1.76462942	35.0	0.91355508	-0.949801623494	124.0	0.97401945	146.0	0.72678077	-0.422430333889	45.0	0.69575359	78.0	0.56339613	
YBR046C	ZTA1	no	Not secreted	no	no		334	123	TMD	TMD	231.0	19.79549784	107.0	7.88209799	-1.32852076014	6873.0	59.73318013	2050.0	25.538025	-1.22588557377	5628.0	54.60210334	1668.0	25.11600471	-1.12034953862	2459.0	70.84378039	943.0	34.44019382	-1.04054793788	878.0	39.54243485	983.0	31.65120789	-0.321141151057	1318.0	75.03458959	878.0	62.84872661	-0.255672291068	1806.0	107.3030064	3082.0	89.73194507	-0.257996908744	110.0	30.91793603	89.0	14.76748156	-1.06602020287	1076.0	84.23030253	338.0	38.31171161	-1.13655386695	1098.0	87.4532088	345.0	47.73246101	-0.873540598562	1394.0	136.16421527	732.0	94.16508214	-0.532083514087	755.0	29.19017355	421.0	22.02418776	-0.406393974078	2008.0	70.61555607	1039.0	51.88438014	-0.444685754522	2867.0	43.08519154	3829.0	36.4661851	-0.240632817135	2257.0	66.76193099	3393.0	46.88754689	-0.509820882464
YBR047W	FMP23	no	Not secreted	no	no		175	None	None	None	11.0	1.79910103	7.0	0.98415728		1001.0	16.60396421	341.0	8.10767336	-1.03416785518	739.0	13.68384481	299.0	8.59278838	-0.671275377168	369.0	20.28981016	178.0	12.40744374	-0.709549453766	66.0	5.67311054	102.0	6.2682363	0.143919592506	184.0	19.99274111	116.0	15.84777783	-0.335195726385	257.0	29.14309591	543.0	30.17329197	0.0501179611889	15.0	8.046694	12.0	3.80019686		246.0	36.75357715	76.0	16.44132692	-1.16055793291	237.0	36.02717201	95.0	25.08573065	-0.522218451552	471.0	87.8070808	102.0	25.04306025	-1.8099264143	76.0	5.60804818	37.0	3.69426417	-0.602211709455	287.0	19.26313595	174.0	16.58359762	-0.216085569607	410.0	11.75960163	700.0	12.7236415	0.113672440285	526.0	29.69555816	1071.0	28.24694867	-0.072152118694
YBR048W	RPS11B	no	Not secreted	no	no		156	None	None	None	21016.0	5230.6195751	6781.0	1450.77620217	-1.85015686074	136200.0	3437.91414525	45622.0	1650.65531016	-1.05849462884	102273.0	2881.80709097	34595.0	1512.92176597	-0.92963637739	23213.0	1942.33035422	8685.0	921.2390596	-1.07614111084	20885.0	2731.81948219	28413.0	2657.06689429	-0.0400276043613	13512.0	2234.16047437	12027.0	2500.39086928	0.162420824469	6684.0	1153.39804732	16022.0	1354.81439158	0.232204732067	2600.0	2122.46131586	2097.0	1010.56321927	-1.07057868204	13005.0	2956.75317754	4138.0	1362.24106313	-1.1180317896	10535.0	2437.00587053	2640.0	1060.83364394	-1.19991129057	3316.0	940.72646518	1262.0	471.50552915	-0.996500602935	29388.0	3299.95777732	12847.0	1951.94760358	-0.757533238486	22732.0	2321.79006611	8566.0	1242.36091981	-0.902153177513	73948.0	3227.56794856	58061.0	1605.9724979	-1.0070002812	34883.0	2996.81397214	37298.0	1496.95182092	-1.00140174173
YBR049C	REB1	no	Not secreted	no	no		810	None	None	None	1364.0	48.19813866	249.0	7.56343096	-2.67186470249	11562.0	41.43465297	2837.0	14.57317669	-1.50752244593	10063.0	40.25725925	2258.0	14.01973792	-1.52178957527	3427.0	40.71165446	983.0	14.80365175	-1.45948874929	3162.0	58.72083268	2500.0	33.19236726	-0.823020900956	1891.0	44.39142414	1047.0	30.90367277	-0.522502686628	1799.0	44.07443518	2622.0	31.47810522	-0.485593378854	274.0	31.75629443	220.0	15.05222007	-1.07706628999	1558.0	50.29038848	469.0	21.92043384	-1.1980063461	1636.0	53.73016277	421.0	24.01807935	-1.16161142066	1406.0	56.63005486	407.0	21.58910635	-1.39126440112	3327.0	53.04005605	1278.0	27.56830766	-0.944071592896	3809.0	55.23433066	1113.0	22.91805183	-1.26908083498	9501.0	58.87502453	7312.0	28.71458847	-1.03587187027	3784.0	46.15405955	3903.0	22.23994204	-1.05330451965
YBR050C	REG2	no	Not secreted	no	no		338	None	None	None	12.0	1.01616788	0.0	0.0		66.0	0.56681717	26.0	0.3200638	-0.824523947204	86.0	0.82448641	71.0	1.05643462	0.357635866334	78.0	2.22058585	29.0	1.04660224	-1.08522709656	14.0	0.62305544	15.0	0.47726303		16.0	0.90011055	12.0	0.84881487		47.0	2.75944517	78.0	2.24408249		0.0	0.0	0.0	0.0		7.0	0.54148184	4.0	0.44802744		18.0	1.41669278	6.0	0.82030574		9.0	0.86870534	18.0	2.28813203		12.0	0.45845925	5.0	0.25847442		27.0	0.93827513	18.0	0.88822574		69.0	1.02465861	99.0	0.93168677	-0.137226408535	45.0	1.3153448	69.0	0.94222041	
YBR052C	RFS1	no	Not secreted	no	no		210	None	None	None	1075.0	146.51769739	419.0	49.09070252	-1.57755321568	14750.0	203.88650685	5078.0	100.61281853	-1.01895217862	13316.0	205.47370044	5546.0	132.81941006	-0.629487752583	7093.0	325.01269984	2671.0	155.151134	-1.06682185085	2101.0	150.4950156	2657.0	136.067842	-0.145389562184	2489.0	225.3710717	2005.0	228.26720224	0.0184212407781	3126.0	295.39986323	5784.0	267.836588	-0.14131610367	267.0	119.35929433	192.0	50.66929146	-1.23612735128	2311.0	287.72871541	644.0	116.09884363	-1.30935560693	2122.0	268.81033407	588.0	129.38955809	-1.05486740714	2511.0	390.09833666	1080.0	220.9681787	-0.81999922267	3178.0	195.42080164	1477.0	122.8925264	-0.669186861532	5174.0	289.39449889	2072.0	164.56520239	-0.814378190361	7293.0	174.31458275	8216.0	124.44933161	-0.486134785061	4369.0	205.54482509	5996.0	131.78392798	-0.641278616477
YBR053C	YBR053C	no	Not secreted	no	no		358	None	None	None	634.0	50.68823238	262.0	18.0062296	-1.49315473368	8753.0	70.97242777	2662.0	30.93890494	-1.19783652323	9537.0	86.3237914	2721.0	38.22491176	-1.17524505916	6695.0	179.95222504	2053.0	69.95299022	-1.36315630728	1845.0	77.52266651	1831.0	55.00327576	-0.49510065335	2182.0	115.89489	1330.0	88.8212842	-0.383839621495	4136.0	229.26518728	5974.0	162.27181954	-0.498604825618	115.0	30.15637183	165.0	25.54252428	-0.239561756999	1395.0	101.88112619	446.0	47.16427398	-1.11112044735	1477.0	109.75323864	413.0	53.30994363	-1.04178695028	2261.0	206.04601344	1040.0	124.81753111	-0.723145970165	1802.0	64.99919115	727.0	35.48261803	-0.87330930477	3339.0	109.55104739	1332.0	62.0567104	-0.819944150287	5322.0	74.61714798	6850.0	60.86378789	-0.293923094919	3228.0	89.08288976	4544.0	58.58351351	-0.604653637916
YBR054W	YRO2	yes	SRP dependent	no	no	indept	344	35	TMD	TMD	887.0	74.16096056	6731.0	483.76553062	2.70557614221	20044.0	169.96166027	50016.0	607.9105508	1.8386497164	29284.0	277.1934475	39230.0	576.32849903	1.05599820732	28210.0	792.94591021	29601.0	1054.76948012	0.411633369564	1134.0	49.82866185	4172.0	131.06246995	1.3952068895	6535.0	362.98524443	4783.0	334.04088505	-0.11988621032	12806.0	742.34351605	19853.0	563.94645107	-0.396528762289	273.0	74.86481126	1258.0	203.65465888	1.44376514582	2125.0	162.29767618	4402.0	486.81300398	1.58472536337	4437.0	344.79433015	4149.0	560.06114533	0.699848292959	9658.0	920.4171299	8270.0	1037.96233895	0.173394359472	6338.0	239.07779313	2037.0	103.96953749	-1.2013192423	29220.0	1002.56875198	19690.0	959.32128199	-0.0636152062659	3081.0	45.17407944	6653.0	61.81868565	0.452547778781	8951.0	258.32483788	21964.0	296.12997147	0.197044148872
YBR055C	PRP6	no	Not secreted	no	no		899	None	None	None	230.0	7.3226632	68.0	1.86103157	-1.9762659127	2901.0	9.36707067	728.0	3.36939247	-1.47510946491	2050.0	7.38917445	670.0	3.74814244	-0.979237408823	820.0	8.77695409	401.0	5.44107913	-0.689827551218	672.0	11.24410623	503.0	6.0171596	-0.902014460287	423.0	8.94691361	202.0	5.37205081	-0.735917135864	432.0	9.53596539	617.0	6.67400283	-0.514826701396	57.0	5.95222637	92.0	5.67140985		373.0	10.84805045	108.0	4.54805162	-1.25411525911	268.0	7.9303979	134.0	6.88789162	-0.203330811254	248.0	8.99992043	134.0	6.40428104	-0.490875627118	748.0	10.74429932	302.0	5.86964078	-0.872227283041	705.0	9.21112269	268.0	4.97213205	-0.889512396686	2083.0	11.6299107	2219.0	7.85143506	-0.566811744784	776.0	8.5279732	1180.0	6.05818365	-0.49331759111
YBR056W	YBR056W	no	Not secreted	no	no		501	None	None	None	834.0	47.6463065	258.0	12.67028836	-1.91091502322	10605.0	61.44530533	3214.0	26.69242678	-1.20287231095	10374.0	67.09810708	3664.0	36.78059204	-0.867327364476	6599.0	126.74477615	2334.0	56.82814589	-1.15724873603	1822.0	54.7048719	1794.0	38.50950624	-0.506454696753	1991.0	75.56594227	1306.0	62.32379419	-0.27795308979	3490.0	138.23827697	4959.0	96.25366983	-0.522243688696	181.0	33.91603891	223.0	24.66777819	-0.459339906934	1986.0	103.64397821	634.0	47.90853089	-1.11328181809	1685.0	89.47095132	602.0	55.52645706	-0.688244010466	2292.0	149.2531714	1087.0	93.22171611	-0.679023610189	1960.0	50.51897586	1350.0	47.08258667	-0.101631809787	3994.0	93.63829048	3048.0	101.4716655	0.115906430802	5903.0	59.1400734	10768.0	68.36735112	0.209171495444	3568.0	70.36082404	8648.0	79.6705974	0.179275013607
YBR056W-A	YBR056W-A	no	Not secreted	no	no		66	None	None	None	583.0	252.82821271	152.0	56.66360109	-2.15766326459	1903.0	83.69713891	733.0	46.21042392	-0.856959982356	7726.0	379.32591917	2670.0	203.45496951	-0.898728434169	8129.0	1185.17601597	3519.0	650.39275106	-0.865718253262	434.0	98.91477163	538.0	87.66405943	-0.174200497944	356.0	102.56486919	298.0	107.9495316	0.0738203238701	2772.0	833.46986363	5657.0	833.49530429	4.40358499724e-05	91.0	129.43798176	97.0	81.44992638	-0.668275718218	652.0	258.28918161	163.0	93.49857466	-1.46597094063	973.0	392.1830146	251.0	175.74014654	-1.1580832519	2405.0	1188.82471628	859.0	559.20945225	-1.08807536394	309.0	60.4575768	191.0	50.56542986	-0.257771762928	2649.0	471.43428619	1321.0	333.83082364	-0.497939516485	2629.0	199.93712939	3290.0	158.56356261	-0.334485130608	2859.0	427.97068027	4599.0	321.61744143	-0.412166316288
YBR057C	MUM2	no	Not secreted	no	no		366	None	None	None	416.0	32.53217955	148.0	9.94913099	-1.70922505787	4594.0	36.43557815	1406.0	15.98395134	-1.18872378693	2997.0	26.53428614	1094.0	15.0327077	-0.819752844282	1278.0	33.60001217	515.0	17.16431612	-0.969049378591	800.0	32.87942851	895.0	26.29814934	-0.32222394581	518.0	26.91170679	401.0	26.19459698	-0.0389646268296	431.0	23.36882066	890.0	23.64666155	0.0170515890332	40.0	10.25990127	92.0	13.93059414		515.0	36.78990782	164.0	16.96383674	-1.11684755792	418.0	30.38190995	113.0	14.26719366	-1.09051098098	476.0	42.42995272	104.0	12.20892791	-1.79714655103	906.0	31.96563268	465.0	22.19913945	-0.526017897113	828.0	26.57249861	320.0	14.58264975	-0.865681001371	2988.0	40.97758026	3001.0	26.08172687	-0.651795401726	1164.0	31.42068814	1660.0	20.93375424	-0.585883710854
YBR058C	UBP14	no	Not secreted	no	no		781	None	None	None	791.0	28.98854148	167.0	5.26102004	-2.4620682973	8230.0	30.58894939	2406.0	12.81812501	-1.25482531179	6603.0	27.39630635	2154.0	13.87061258	-0.981949893868	2888.0	35.58244783	884.0	13.80707208	-1.36575834668	1855.0	35.72796158	1420.0	19.5533218	-0.86963988546	1301.0	31.67516098	755.0	23.11236308	-0.45468717849	1457.0	37.02108382	2208.0	27.49216549	-0.429326582953	173.0	20.79502013	206.0	14.61770132	-0.508521620798	1020.0	34.14693233	302.0	14.63919617	-1.22191963821	891.0	30.34915096	322.0	19.05223967	-0.671695554093	884.0	36.92733036	323.0	17.76956367	-1.05528071095	1983.0	32.78746747	1000.0	22.37243413	-0.551422240377	2004.0	30.13906846	817.0	17.44771564	-0.78859666425	5642.0	36.26008767	6408.0	26.09894197	-0.474391090958	2449.0	30.98000964	3782.0	22.35067324	-0.471019304576
YBR058C-A	TSC3	yes	SRP dependent	no	no		80	57	TMD	TMD	470.0	168.15461317	157.0	48.28521665	-1.80013490258	5430.0	197.02693539	1747.0	90.86211288	-1.11664211392	4719.0	191.14447131	1663.0	104.54499318	-0.870539501354	1994.0	239.84177698	851.0	129.75973024	-0.886240251895	1089.0	204.7638334	1646.0	221.27027788	0.111848753704	875.0	207.97476108	744.0	222.34705535	0.0964048387639	858.0	212.83248304	1956.0	237.7605396	0.159790939739	123.0	144.33757362	123.0	85.20753896	-0.760393920293	830.0	271.26306305	280.0	132.50411501	-1.03365544992	726.0	241.41625549	280.0	161.73694761	-0.577873532121	639.0	260.58988349	293.0	157.36310226	-0.727683772963	965.0	155.76630527	625.0	136.5068051	-0.190410315481	1196.0	175.59992835	550.0	114.66747633	-0.614836005146	4561.0	286.16524493	4496.0	178.76716305	-0.678766707292	2013.0	248.59797411	2906.0	167.65856381	-0.568288363292
YBR059C	AKL1	no	Not secreted	no	no		1108	None	None	None	1276.0	32.96186902	407.0	9.03772594	-1.86676633474	13794.0	36.13817536	4175.0	15.67821562	-1.20476229365	9848.0	28.80116334	4067.0	18.46015692	-0.641712269733	4882.0	42.39822555	1741.0	19.16723077	-1.14536197104	2620.0	35.56942868	1773.0	17.2088644	-1.0474859037	1696.0	29.10574067	1018.0	21.96627677	-0.406013373903	2107.0	37.73682746	2678.0	23.503456	-0.683100231028	251.0	21.26660854	249.0	12.45439066	-0.771935541633	1819.0	42.92353631	558.0	19.06583192	-1.17077945615	1307.0	31.38019969	454.0	18.93465039	-0.728825749521	1299.0	38.24864648	596.0	23.11169378	-0.726785701435	2789.0	32.504609	1145.0	18.0563514	-0.848137899356	3173.0	33.63670554	1346.0	20.26155867	-0.731291250228	8308.0	37.63600602	8015.0	23.00992478	-0.709857268224	3365.0	30.00468733	4898.0	20.40324004	-0.556389625289
